id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
813303,TX,INDIVIDUAL,2 years,"Ektron, Inc.",A,MORTGAGE,2021-08-11,2021-03-16,2021-08-14,Fully Paid,2021-09-14,1020747,credit card,A2,36,Source Verified,128148.0,0.0847,456.27,0.0599,15000,24,16425
560773,CA,INDIVIDUAL,< 1 year,Origo Networks,C,RENT,2021-08-10,2021-12-10,2021-12-10,Fully Paid,2022-01-10,721738,Debt consolidation,C3,36,Source Verified,70000.0,0.1445,82.01,0.1398,2400,13,2449
450497,CT,INDIVIDUAL,1 year,,A,MORTGAGE,2021-10-09,2021-03-14,2021-10-12,Fully Paid,2021-11-12,554179,home improvement,A5,36,Not Verified,720000.0,0.0003,251.79,0.0894,7925,8,9064
617470,CA,INDIVIDUAL,2 years,Caltrans,B,RENT,2021-11-10,2021-04-16,2021-07-13,Fully Paid,2021-08-13,791630,credit card,B5,60,Source Verified,57000.0,0.2168,241.57,0.1036,18000,28,13663
704461,VA,INDIVIDUAL,6 years,,B,MORTGAGE,2021-03-11,2021-05-16,2021-03-15,Charged Off,2021-04-15,896472,Debt consolidation,B2,60,Verified,46400.0,0.202,210.35,0.1,9900,32,9886
675276,MN,INDIVIDUAL,10+ years,faa,B,OWN,2021-02-11,2021-05-11,2021-06-11,Fully Paid,2021-07-11,863017,major purchase,B1,36,Verified,158000.0,0.2224,320.94,0.0963,10000,22,10159
724509,CA,INDIVIDUAL,2 years,Pinkerton Goverment Services,E,RENT,2021-04-11,2021-02-13,2021-09-12,Charged Off,2021-10-12,919630,other,E5,60,Verified,30000.0,0.1848,258.35,0.1788,10200,9,4857
1042914,SD,INDIVIDUAL,8 years,Freedom Enterprises,C,RENT,2021-12-11,2021-12-15,2021-05-15,Charged Off,2021-06-15,1273214,Debt consolidation,C4,60,Not Verified,38000.0,0.1898,358.98,0.1527,15000,25,15756
581291,FL,INDIVIDUAL,5 years,SOUTH MOTORS BMW,B,OWN,2021-09-10,2021-11-14,2021-10-13,Fully Paid,2021-11-13,747176,major purchase,B1,36,Not Verified,55000.0,0.209,356.91,0.1038,11000,22,12850
472062,NY,INDIVIDUAL,10+ years,,D,OWN,2021-12-09,2021-02-13,2021-02-10,Fully Paid,2021-03-10,595963,car,D2,36,Not Verified,120000.0,0.0851,817.63,0.1496,23600,10,23895
738247,NY,INDIVIDUAL,5 years,nypd,A,MORTGAGE,2021-04-11,2021-05-16,2021-06-13,Fully Paid,2021-07-13,935588,home improvement,A4,36,Not Verified,120000.0,0.0068,248.08,0.0729,8000,20,8834
887794,FL,INDIVIDUAL,4 years,Coca-Cola Refreshments,A,MORTGAGE,2021-09-11,2021-04-16,2021-10-14,Fully Paid,2021-11-14,1104050,Debt consolidation,A1,36,Not Verified,35000.0,0.133,304.36,0.0603,10000,41,10957
635040,CA,INDIVIDUAL,4 years,Los Angeles Sheriff Department,A,MORTGAGE,2021-12-10,2021-05-16,2021-05-12,Fully Paid,2021-06-12,813495,Debt consolidation,A3,36,Verified,80000.0,0.1594,327.87,0.0617,10750,27,11463
533035,GA,INDIVIDUAL,10+ years,Concurrent Technology Corporation,B,MORTGAGE,2021-06-10,2021-05-16,2021-07-13,Fully Paid,2021-08-13,688979,small business,B3,36,Source Verified,182000.0,0.1395,787.1,0.1112,24000,24,28336
1063680,CA,INDIVIDUAL,2 years,Contractor's Cargo,B,RENT,2021-12-11,2021-05-13,2021-04-13,Fully Paid,2021-05-13,1296245,Debt consolidation,B2,36,Source Verified,55000.0,0.1156,260.59,0.1065,8000,10,8926
561189,GA,INDIVIDUAL,2 years,Georgia Transmission Corporation,A,RENT,2021-08-10,2021-03-13,2021-02-13,Fully Paid,2021-03-13,722235,Debt consolidation,A5,36,Source Verified,62604.0,0.1476,281.53,0.0788,9000,51,10081
819193,NJ,INDIVIDUAL,10+ years,Telcordia Technologies,B,MORTGAGE,2021-07-11,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1027257,other,B3,36,Not Verified,120000.0,0.0852,245.51,0.1099,7500,34,8838
570927,AZ,INDIVIDUAL,10+ years,Yuma Regional Medial Center,F,RENT,2021-08-10,2021-03-16,2021-01-14,Fully Paid,2021-02-14,734433,Debt consolidation,F2,60,Source Verified,38000.0,0.1814,354.2,0.1867,13750,12,20216
1028591,MA,INDIVIDUAL,10+ years,davi.s world famous,C,OWN,2021-11-11,2021-04-16,2021-08-14,Charged Off,2021-09-14,1232487,home improvement,C5,36,Verified,45000.0,0.2128,368.95,0.1596,10500,22,11806
820615,NY,INDIVIDUAL,7 years,Westchester County,C,RENT,2021-07-11,2021-04-16,2021-05-16,Current,2021-06-16,1028851,Debt consolidation,C2,60,Not Verified,60500.0,0.0555,276.06,0.1349,12000,19,15714
803516,FL,INDIVIDUAL,1 year,BRMC,D,OWN,2021-07-11,2021-04-16,2021-02-14,Fully Paid,2021-03-14,1009285,Debt consolidation,D3,36,Source Verified,60000.0,0.1306,354.0,0.1649,10000,25,12691
300328,TX,INDIVIDUAL,10+ years,Synopsys,A,OWN,2021-04-08,2021-03-08,2021-05-08,Fully Paid,2021-06-08,300324,other,A2,36,Not Verified,185000.0,0.1197,155.95,0.0768,5000,19,5032
716848,WA,INDIVIDUAL,4 years,Sears Holdings,D,RENT,2021-04-11,2021-01-14,2021-01-14,Fully Paid,2021-02-14,910852,credit card,D4,36,Verified,33600.0,0.2296,115.45,0.1565,3300,12,4105
548481,TX,INDIVIDUAL,1 year,majors books,B,RENT,2021-07-10,2021-10-12,2021-10-12,Fully Paid,2021-11-12,707113,Debt consolidation,B5,36,Source Verified,30000.0,0.1104,116.02,0.1186,3500,9,4116
711272,SC,INDIVIDUAL,4 years,us army,A,RENT,2021-03-11,2021-04-16,2021-08-13,Fully Paid,2021-09-13,904155,credit card,A2,36,Source Verified,76860.0,0.2156,242.62,0.0579,8000,12,8694
607225,CA,INDIVIDUAL,10+ years,Modedsto Junior College,G,MORTGAGE,2021-11-10,2021-05-16,2021-09-12,Fully Paid,2021-10-12,778987,Debt consolidation,G2,36,Verified,77652.96,0.2292,929.48,0.2003,25000,24,31967
669424,NY,INDIVIDUAL,10+ years,SSA,A,RENT,2021-03-11,2021-03-16,2021-12-11,Fully Paid,2022-01-11,855925,Debt consolidation,A3,36,Verified,75000.0,0.0301,370.09,0.0692,12000,40,12560
529044,PA,INDIVIDUAL,6 years,local 1652,B,MORTGAGE,2021-06-10,2021-05-16,2021-08-11,Charged Off,2021-09-11,684199,major purchase,B3,60,Source Verified,40000.0,0.1278,141.72,0.1112,6500,17,2006
997658,TX,INDIVIDUAL,2 years,FieldTurf,F,MORTGAGE,2021-11-11,2021-09-12,2021-09-12,Fully Paid,2021-10-12,1222775,Debt consolidation,F5,60,Source Verified,158000.0,0.1846,834.55,0.2235,30000,25,35345
824249,KY,INDIVIDUAL,2 years,Seven Counties Services,A,MORTGAGE,2021-07-11,2021-02-14,2021-02-14,Fully Paid,2021-03-14,1032900,other,A5,36,Not Verified,48000.0,0.0105,157.82,0.0849,5000,14,5669
1067324,WI,INDIVIDUAL,10+ years,Schneider National Inc,D,RENT,2021-12-11,2021-04-14,2021-04-14,Charged Off,2021-05-14,1301699,Debt consolidation,D2,36,Verified,42000.0,0.1963,533.08,0.1677,15000,38,13374
538743,MA,INDIVIDUAL,2 years,South Shore Hospital,E,RENT,2021-06-10,2021-03-11,2021-02-11,Fully Paid,2021-03-11,695742,vacation,E1,60,Not Verified,87000.0,0.1054,29.47,0.1645,1200,16,1311
476477,NY,INDIVIDUAL,3 years,Forrest Solutions,A,RENT,2021-01-10,2021-04-16,2021-05-10,Fully Paid,2021-06-10,603620,other,A4,36,Not Verified,100000.0,0.0053,37.94,0.0859,1200,21,1215
508586,CT,INDIVIDUAL,2 years,Promisec  Inc.,B,MORTGAGE,2021-05-10,2021-04-16,2021-03-14,Fully Paid,2021-04-14,656247,Debt consolidation,B4,36,Not Verified,275004.0,0.128,802.01,0.1099,24500,32,30768
727426,NC,INDIVIDUAL,1 year,halifax regional medical center,B,MORTGAGE,2021-04-11,2021-06-13,2021-08-12,Fully Paid,2021-09-12,922936,Debt consolidation,B1,36,Not Verified,48000.0,0.0408,128.38,0.0963,4000,15,4273
642227,GA,INDIVIDUAL,2 years,Cobb County,A,MORTGAGE,2021-01-11,2021-05-16,2021-01-14,Fully Paid,2021-02-14,822037,credit card,A4,36,Verified,80000.0,0.1454,613.35,0.0654,20000,23,22081
671468,GA,INDIVIDUAL,10+ years,Chattahoochee Technical College,B,OWN,2021-02-11,2021-05-16,2021-03-14,Fully Paid,2021-04-14,858396,credit card,B3,36,Source Verified,72000.0,0.2048,519.06,0.1037,16000,47,18669
611256,CA,INDIVIDUAL,1 year,Panasonic,A,OWN,2021-11-10,2021-11-13,2021-11-13,Fully Paid,2021-12-13,783875,Debt consolidation,A4,36,Source Verified,158000.0,0.0629,371.08,0.0654,20000,32,13359
866075,CA,INDIVIDUAL,< 1 year,Willdan Energy Solutions,B,RENT,2021-08-11,2021-06-14,2021-04-13,Fully Paid,2021-05-13,1079465,Debt consolidation,B2,60,Verified,83500.0,0.1556,366.16,0.1059,17000,18,19507
1003669,TX,INDIVIDUAL,4 years,American General Life and Accident,C,MORTGAGE,2021-11-11,2021-11-15,2021-12-11,Fully Paid,2022-01-11,1230071,Debt consolidation,C1,36,Source Verified,120000.0,0.0066,508.96,0.1349,15000,16,15169
518722,TX,INDIVIDUAL,1 year,Pat Lobb toyota of Mckinney,C,MORTGAGE,2021-05-10,2021-05-13,2021-06-13,Fully Paid,2021-07-13,670550,home improvement,C4,36,Not Verified,52000.0,0.0579,409.26,0.1385,12000,10,14734
992293,OK,INDIVIDUAL,< 1 year,"Performance Technologies, LLC",A,RENT,2021-10-11,2021-10-14,2021-01-14,Fully Paid,2021-02-14,1216602,vacation,A3,36,Source Verified,120000.0,0.14,68.45,0.0751,2200,34,2446
703866,CA,INDIVIDUAL,10+ years,Hewlett Packard,D,MORTGAGE,2021-03-11,2021-04-14,2021-05-14,Fully Paid,2021-06-14,895895,vacation,D1,36,Source Verified,91000.0,0.1762,51.67,0.1454,1500,23,1856
505629,NY,INDIVIDUAL,3 years,Department of Homeland Security,D,MORTGAGE,2021-04-10,2021-04-16,2021-05-13,Fully Paid,2021-06-13,651615,Debt consolidation,D5,36,Verified,95004.0,0.1578,879.85,0.1607,25000,32,31676
843173,VA,INDIVIDUAL,3 years,U.S. Navy,B,RENT,2021-08-11,2021-08-14,2021-08-14,Fully Paid,2021-09-14,1053936,car,B4,36,Source Verified,42072.0,0.0824,164.86,0.1149,5000,4,5935
434336,AL,INDIVIDUAL,2 years,Grainger Industrial Supply,D,RENT,2021-08-09,2021-02-11,2021-03-11,Fully Paid,2021-04-11,518060,Debt consolidation,D5,36,Verified,67000.0,0.1461,140.63,0.16,4000,18,4769
764228,NY,INDIVIDUAL,10+ years,NYS Department of Transportion,D,OWN,2021-05-11,2021-04-16,2021-01-14,Charged Off,2021-02-14,964919,Debt consolidation,D4,60,Not Verified,55454.0,0.1742,446.29,0.1689,18000,39,13387
994486,CA,INDIVIDUAL,10+ years,THB Intermediaries Ins.,B,RENT,2021-10-11,2021-05-16,2021-06-13,Fully Paid,2021-07-13,1218912,Debt consolidation,B3,36,Verified,135000.0,0.2083,264.61,0.1171,8000,26,9154
1016647,NY,INDIVIDUAL,< 1 year,Wells Fargo Financial,B,RENT,2021-11-11,2021-04-16,2021-12-14,Fully Paid,2022-01-14,1244565,credit card,B3,36,Verified,85000.0,0.1419,595.37,0.1171,18000,29,21433
551119,CA,INDIVIDUAL,8 years,LLU School Of Dentistry,B,MORTGAGE,2021-07-10,2021-05-16,2021-03-13,Fully Paid,2021-04-13,710278,other,B5,36,Not Verified,52000.0,0.2176,75.42,0.1186,2275,31,2704
491959,WA,INDIVIDUAL,4 years,University of Washington Medical School,A,MORTGAGE,2021-06-10,2021-07-13,2021-07-13,Fully Paid,2021-08-13,628968,Debt consolidation,A4,36,Source Verified,273655.0,0.1013,609.78,0.0751,19600,30,21952
493573,GA,INDIVIDUAL,7 years,Georgia Air National Guard,B,RENT,2021-03-10,2021-03-13,2021-03-13,Fully Paid,2021-04-13,631541,major purchase,B3,36,Not Verified,48000.0,0.0982,182.34,0.1062,5600,7,6565
874453,CO,INDIVIDUAL,4 years,Schlumberger,A,RENT,2021-09-11,2021-08-12,2021-07-12,Fully Paid,2021-08-12,1088924,Debt consolidation,A4,36,Verified,80000.0,0.0483,625.81,0.079,20000,16,21055
714195,CA,INDIVIDUAL,2 years,,C,OWN,2021-03-11,2021-04-16,2021-04-14,Fully Paid,2021-05-14,907555,home improvement,C1,36,Not Verified,40000.0,0.168,234.79,0.1268,7000,16,8452
560368,NY,INDIVIDUAL,6 years,Island Pump & Tank,C,OWN,2021-08-10,2021-02-16,2021-08-13,Fully Paid,2021-09-13,721250,car,C2,36,Source Verified,48000.0,0.0845,142.76,0.1361,4200,5,5139
738121,NJ,INDIVIDUAL,3 years,SUMMIT INN HOTEL,B,RENT,2021-04-11,2021-09-14,2021-10-13,Fully Paid,2021-11-13,935434,Debt consolidation,B4,36,Not Verified,64052.0,0.1795,159.01,0.1074,4875,19,5685
666345,FL,INDIVIDUAL,7 years,Dillards,G,MORTGAGE,2021-02-11,2021-05-15,2021-04-15,Fully Paid,2021-05-15,851934,Debt consolidation,G2,60,Verified,45600.0,0.155,160.58,0.2048,6000,20,9513
991306,CA,INDIVIDUAL,4 years,AlliedBarton,A,RENT,2021-10-11,2021-05-16,2021-11-14,Fully Paid,2021-12-14,1215490,credit card,A4,36,Not Verified,30720.0,0.1523,75.1,0.079,2400,24,2703
462143,WI,INDIVIDUAL,7 years,General Electric,D,RENT,2021-12-09,2021-07-12,2021-07-12,Fully Paid,2021-08-12,577981,small business,D2,36,Not Verified,92200.0,0.0047,866.13,0.1496,25000,34,30990
580492,NY,INDIVIDUAL,3 years,Price Chopper,B,RENT,2021-09-10,2021-09-11,2021-05-11,Charged Off,2021-06-11,746231,major purchase,B2,36,Source Verified,18000.0,0.136,260.97,0.1075,8000,6,2125
419640,VA,INDIVIDUAL,2 years,EVERGREEN,D,OTHER,2021-06-11,2021-05-16,2021-07-15,Charged Off,2021-08-15,492484,Debt consolidation,D3,60,Not Verified,32000.0,0.1793,282.05,0.1649,16000,18,13820
817301,TX,INDIVIDUAL,< 1 year,scott power and equipment,C,MORTGAGE,2021-07-11,2021-12-15,2021-04-14,Fully Paid,2021-05-14,1025107,home improvement,C2,60,Source Verified,119004.0,0.1674,276.06,0.1349,12000,24,15434
587395,CT,INDIVIDUAL,10+ years,Pitney Bowes,A,MORTGAGE,2021-09-10,2021-09-11,2021-11-11,Fully Paid,2021-12-11,754661,credit card,A3,36,Verified,106000.0,0.082,309.42,0.0714,10000,40,10655
571845,OH,INDIVIDUAL,2 years,Cedar Point,B,RENT,2021-08-10,2021-12-13,2021-06-13,Fully Paid,2021-07-13,735564,moving,B1,36,Verified,15840.0,0.0773,97.34,0.1038,3000,4,3499
459375,MA,INDIVIDUAL,< 1 year,M&M Contract Cleaning Inc,C,RENT,2021-11-09,2021-11-12,2021-11-12,Fully Paid,2021-12-12,572549,other,C4,36,Not Verified,30000.0,0.1908,51.21,0.1392,1500,12,1843
584461,WA,INDIVIDUAL,5 years,starks timber processing,B,MORTGAGE,2021-09-10,2021-10-13,2021-10-13,Fully Paid,2021-11-13,751013,major purchase,B2,36,Source Verified,550000.0,0.0053,260.97,0.1075,8000,16,9395
1035631,MI,INDIVIDUAL,< 1 year,City of Troy,A,RENT,2021-12-11,2021-05-16,2021-06-12,Fully Paid,2021-07-12,1265281,car,A4,36,Not Verified,53000.0,0.1723,156.46,0.079,5000,21,5185
383816,PA,INDIVIDUAL,8 years,StoneBrook Manor,A,RENT,2021-03-09,2021-07-10,2021-02-10,Charged Off,2021-03-10,414366,Debt consolidation,A4,36,Source Verified,17004.0,0.2463,70.29,0.0932,2200,33,669
666595,SC,INDIVIDUAL,1 year,Stalwart,C,RENT,2021-02-11,2021-05-16,2021-12-11,Fully Paid,2022-01-11,852224,Debt consolidation,C1,36,Source Verified,80000.0,0.0596,482.98,0.1268,14400,13,15728
473333,CO,INDIVIDUAL,2 years,US BANK,B,RENT,2021-01-10,2021-04-15,2021-04-11,Fully Paid,2021-05-11,598106,Debt consolidation,B2,36,Not Verified,636000.0,0.0155,576.95,0.1148,17500,24,19478
547330,CA,INDIVIDUAL,10+ years,County of Fresno,B,MORTGAGE,2021-07-10,2021-03-13,2021-10-12,Charged Off,2021-11-12,705732,home improvement,B1,60,Not Verified,44400.0,0.0522,278.65,0.1038,13000,32,7701
741868,NV,INDIVIDUAL,< 1 year,Titanium Metals Corporation,B,RENT,2021-05-11,2021-03-13,2021-03-13,Fully Paid,2021-04-13,939876,car,B2,36,Source Verified,41600.0,0.0366,260.36,0.1059,8000,5,9143
814262,CT,INDIVIDUAL,10+ years,Griswold Corp.,A,MORTGAGE,2021-07-11,2021-02-16,2021-08-14,Fully Paid,2021-09-14,1021764,other,A2,36,Not Verified,55000.0,0.0945,212.93,0.0599,7000,29,7665
817777,VA,INDIVIDUAL,10+ years,Air Force,E,RENT,2021-07-11,2021-01-16,2021-01-16,Fully Paid,2021-02-16,1025649,Debt consolidation,E3,60,Verified,82200.0,0.1514,519.09,0.1879,30000,21,30548
520539,TX,INDIVIDUAL,1 year,Twist Solutions,A,MORTGAGE,2021-06-10,2021-11-14,2021-11-14,Fully Paid,2021-12-14,672961,vacation,A3,60,Not Verified,54000.0,0.2229,150.5,0.0714,10000,35,9005
464899,MD,INDIVIDUAL,4 years,BuckleySandler LLP,B,OWN,2021-12-09,2021-09-11,2021-08-11,Fully Paid,2021-09-11,582979,home improvement,B5,36,Not Verified,170000.0,0.0343,669.33,0.1253,20000,22,22599
890625,CT,INDIVIDUAL,10+ years,State of CT,A,MORTGAGE,2021-09-11,2021-10-12,2021-10-12,Fully Paid,2021-11-12,1107267,credit card,A1,36,Source Verified,85000.0,0.0802,426.1,0.0603,14000,25,14725
476597,IL,INDIVIDUAL,5 years,Trippe Manufacturing Company,B,MORTGAGE,2021-01-10,2021-06-12,2021-07-12,Fully Paid,2021-08-12,603808,credit card,B2,36,Not Verified,77000.0,0.1756,692.34,0.1148,21000,34,24512
753616,NC,INDIVIDUAL,3 years,Market America,B,MORTGAGE,2021-05-11,2021-05-12,2021-06-12,Fully Paid,2021-07-12,953274,Debt consolidation,B5,60,Source Verified,48000.0,0.16,189.04,0.1199,8500,26,9448
503581,MA,INDIVIDUAL,1 year,Cranney Companies,A,MORTGAGE,2021-05-10,2021-05-13,2021-05-13,Fully Paid,2021-06-13,648184,other,A4,36,Not Verified,62496.0,0.02,248.88,0.0751,8000,31,8960
474538,NY,INDIVIDUAL,10+ years,F&N MANAGEMENT CORP,B,OWN,2021-01-10,2021-05-16,2021-01-13,Fully Paid,2021-02-13,600307,home improvement,B3,36,Not Verified,240000.0,0.1477,828.35,0.1183,25000,19,29823
656269,AZ,INDIVIDUAL,10+ years,Mesa Public Schools,A,MORTGAGE,2021-01-11,2021-02-15,2021-02-14,Fully Paid,2021-03-14,839374,Debt consolidation,A2,36,Verified,53742.0,0.2621,326.02,0.0579,10750,34,11737
1016154,AZ,INDIVIDUAL,10+ years,SES,E,MORTGAGE,2021-11-11,2021-12-12,2021-09-12,Charged Off,2021-10-12,1243851,credit card,E5,60,Verified,84000.0,0.202,533.23,0.203,20000,26,9164
816307,WI,INDIVIDUAL,2 years,kaytee products,B,MORTGAGE,2021-07-11,2021-06-15,2021-05-13,Fully Paid,2021-06-13,1024030,Debt consolidation,B4,60,Verified,82500.0,0.2767,313.33,0.1149,14250,34,16835
844396,MI,INDIVIDUAL,< 1 year,Grape Expectations Wine Bar,B,RENT,2021-08-11,2021-04-14,2021-02-14,Fully Paid,2021-03-14,1055322,Debt consolidation,B1,36,Not Verified,21600.0,0.155,161.32,0.0999,5000,17,5780
1067601,WA,INDIVIDUAL,4 years,Bartell Drugs,C,RENT,2021-12-11,2021-12-14,2021-01-15,Fully Paid,2021-02-15,1301984,Debt consolidation,C1,36,Not Verified,27200.0,0.0644,84.83,0.1349,2500,6,3054
390255,CA,INDIVIDUAL,2 years,Sutter Memorial Hospital,D,MORTGAGE,2021-04-09,2021-04-16,2021-05-09,Fully Paid,2021-06-09,425137,major purchase,D4,36,Verified,82000.0,0.1156,156.12,0.1505,4500,13,4557
378418,MA,INDIVIDUAL,1 year,Challenge Unlimited Inc. at Ironstone Farm,B,RENT,2021-02-09,2021-05-16,2021-03-12,Fully Paid,2021-04-12,403520,other,B4,36,Verified,39996.0,0.0714,165.82,0.1189,5000,20,5970
542400,CA,INDIVIDUAL,9 years,Hacienda La Puente Unified,A,RENT,2021-07-10,2021-07-13,2021-07-13,Fully Paid,2021-08-13,699965,medical,A4,36,Not Verified,60000.0,0.0104,186.67,0.0751,6000,42,6720
706473,NY,INDIVIDUAL,1 year,Apple,E,RENT,2021-03-11,2021-05-12,2021-05-12,Fully Paid,2021-06-12,898686,credit card,E1,60,Not Verified,45000.0,0.0955,220.78,0.164,9000,14,10384
508230,NM,INDIVIDUAL,2 years,Highway Supply,C,RENT,2021-04-10,2021-03-16,2021-05-13,Fully Paid,2021-06-13,655691,Debt consolidation,C3,36,Not Verified,28800.0,0.0846,135.7,0.1348,4000,6,4885
1068292,LA,INDIVIDUAL,10+ years,Monroe Dispat,B,MORTGAGE,2021-12-11,2021-11-14,2021-12-14,Fully Paid,2022-01-14,1302706,vacation,B4,36,Not Verified,30000.0,0.1972,70.18,0.1242,2100,26,2554
498108,PA,INDIVIDUAL,5 years,Penn State University,A,MORTGAGE,2021-03-10,2021-07-14,2021-06-11,Fully Paid,2021-07-11,638710,Debt consolidation,A4,36,Not Verified,32000.0,0.2048,264.43,0.0751,8500,56,9121
358566,LA,INDIVIDUAL,10+ years,Superior Energy Services,D,MORTGAGE,2021-10-08,2021-09-11,2021-09-11,Fully Paid,2021-10-11,365234,Debt consolidation,D2,36,Verified,126803.0,0.1116,236.43,0.1367,6950,47,8518
535955,NY,INDIVIDUAL,6 years,Target Corporation,B,RENT,2021-07-10,2021-07-13,2021-06-13,Fully Paid,2021-07-13,692461,Debt consolidation,B2,60,Verified,30000.0,0.018,129.71,0.1075,6000,6,7434
1024051,NM,INDIVIDUAL,10+ years,,A,RENT,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1253149,medical,A4,36,Not Verified,10000.0,0.0276,93.88,0.079,3000,8,3380
365203,FL,INDIVIDUAL,2 years,US Postal Service (USPS),C,MORTGAGE,2021-12-08,2021-04-16,2021-10-11,Fully Paid,2021-11-11,376114,Debt consolidation,C2,36,Not Verified,43000.0,0.101,282.69,0.1209,8500,34,10168
453910,CT,INDIVIDUAL,4 years,Big Y Supermarket,D,RENT,2021-11-09,2021-05-13,2021-12-12,Fully Paid,2022-01-12,561620,major purchase,D2,36,Not Verified,42000.0,0.0371,242.52,0.1496,7000,4,8695
743690,OK,INDIVIDUAL,3 years,Dominos Pizza,B,RENT,2021-05-11,2021-02-15,2021-06-12,Charged Off,2021-07-12,942003,car,B5,36,Not Verified,45000.0,0.1464,332.1,0.1199,10000,18,4553
677798,OH,INDIVIDUAL,5 years,Wooster City Schools,A,MORTGAGE,2021-02-11,2021-05-12,2021-05-12,Fully Paid,2021-06-12,865954,other,A3,36,Not Verified,54996.0,0.0327,215.89,0.0692,7000,11,7471
1033307,NC,INDIVIDUAL,6 years,SteelFab Inc,B,OWN,2021-11-11,2021-12-14,2021-12-14,Fully Paid,2022-01-14,1262876,home improvement,B1,36,Source Verified,40000.0,0.0819,96.68,0.0991,3000,10,3480
259968,WI,INDIVIDUAL,2 years,Conley Publishing,A,RENT,2021-02-08,2021-12-10,2021-01-11,Fully Paid,2021-02-11,259156,Debt consolidation,A5,36,Not Verified,30000.0,0.1316,316.28,0.0863,10000,10,11379
560221,VA,INDIVIDUAL,7 years,HireStrategy,B,MORTGAGE,2021-08-10,2021-03-15,2021-07-14,Fully Paid,2021-08-14,721084,home improvement,B4,60,Source Verified,150000.0,0.1253,197.89,0.1149,9000,29,11709
894021,FL,INDIVIDUAL,4 years,UNITED STORM ADJUSTERS,B,MORTGAGE,2021-09-11,2021-05-16,2021-08-12,Charged Off,2021-09-12,1111181,other,B3,36,Source Verified,32000.0,0.0131,82.69,0.1171,2500,27,823
724288,FL,INDIVIDUAL,7 years,Broward County Government,D,MORTGAGE,2021-04-11,2021-05-16,2021-09-11,Fully Paid,2021-10-11,919380,Debt consolidation,D2,60,Not Verified,52200.0,0.1501,284.92,0.1491,12000,23,12729
671373,NY,INDIVIDUAL,10+ years,NYC Dept of Education,D,RENT,2021-04-11,2021-04-16,2021-04-16,Fully Paid,2021-05-16,858283,credit card,D4,60,Verified,78000.0,0.234,482.65,0.1565,20000,39,28959
587391,NY,INDIVIDUAL,2 years,New York Presbyterian Hospital,A,RENT,2021-09-10,2021-05-16,2021-10-13,Fully Paid,2021-11-13,754654,Debt consolidation,A5,36,Not Verified,100000.0,0.1288,563.06,0.0788,18000,32,20271
491032,NY,INDIVIDUAL,6 years,Nuware Technologies,B,RENT,2021-03-10,2021-05-16,2021-04-12,Fully Paid,2021-05-12,627266,wedding,B1,36,Not Verified,95000.0,0.009,483.16,0.0988,15000,12,17140
524680,OH,INDIVIDUAL,9 years,Franklin County,D,MORTGAGE,2021-06-10,2021-05-16,2021-10-11,Charged Off,2021-11-11,678872,Debt consolidation,D3,60,Source Verified,46000.0,0.2147,361.44,0.1558,15000,21,5775
383164,GA,INDIVIDUAL,9 years,Beauty Mart Supplies,A,MORTGAGE,2021-03-09,2021-07-12,2021-03-12,Fully Paid,2021-04-12,413300,small business,A5,36,Not Verified,48000.0,0.2452,318.54,0.0963,9925,14,11467
361404,GA,INDIVIDUAL,2 years,SunTrust Banks,E,MORTGAGE,2021-11-08,2021-05-16,2021-08-09,Charged Off,2021-09-09,369830,Debt consolidation,E2,36,Verified,58200.0,0.1148,556.61,0.1525,16000,43,4469
655043,NJ,INDIVIDUAL,3 years,Citco Fund Services,A,RENT,2021-01-11,2021-09-13,2021-09-13,Fully Paid,2021-10-13,837781,major purchase,A5,36,Not Verified,72000.0,0.1458,187.08,0.0766,6000,17,6718
478076,AL,INDIVIDUAL,5 years,c and s,C,MORTGAGE,2021-01-10,2021-11-15,2021-12-10,Fully Paid,2022-01-10,606869,Debt consolidation,C3,36,Not Verified,38500.0,0.135,84.93,0.1357,2500,13,2727
